url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Period,Media,Theme,Location,Series
https://www.wikiart.org/en/max-ernst/the-phases-of-the-night-1946,1946,,https://uploads0.wikiart.org/images/max-ernst/the-phases-of-the-night-1946.jpg!Large.jpg,1946; United States|1946,Surrealism,symbolic painting,allegories-and-symbols|walking|night,American period,oil|canvas,,Private Collection,
https://www.wikiart.org/en/martiros-sarian/still-life-fruits-1911,1911,,https://uploads0.wikiart.org/images/martiros-saryan/still-life-fruits-1911.jpg!Large.jpg,1911,Fauvism,still life,fruits-and-vegetables,,tempera|cardboard,,,
https://www.wikiart.org/en/konstantin-vasilyev/sventovit,1971,,https://uploads0.wikiart.org/images/konstantin-vasilyev/sventovit.jpg!Large.jpg,1971,Kitsch|Symbolism,mythological painting,gods-and-goddesses|Slavic-mythology|Armour|Knight,,,,,
https://www.wikiart.org/en/gustav-klimt/blooming-field,1909,,https://uploads7.wikiart.org/images/gustav-klimt/blooming-field.jpg!Large.jpg,1909,Art Nouveau (Modern),landscape,flowers-and-plants|forests-and-trees,Late works,oil|canvas,,,
https://www.wikiart.org/en/edward-poynter/the-story-of-the-greatest-nations-1913,1913,,https://uploads1.wikiart.org/00129/images/edward-poynter/the-story-of-the-greatest-nations-a-comprehensive-history-extending-from-the-earliest-times-to-the.jpg!Large.jpg,1913,Romanticism|Academicism,religious painting,,,,,,
https://www.wikiart.org/en/john-quidor/a-battle-scene-from-knickerbockers-history-of-new-york-1838,1838,,https://uploads7.wikiart.org/00264/images/john-quidor/john-quidor-a-battle-scene-from-knickerbocker-s-history-of-new-york-48-468-museum-of-fine-arts.jpg!Large.jpg,1838,Romanticism,history painting|battle painting,,,oil,,,
https://www.wikiart.org/en/vladimir-makovsky/singers-on-the-kliros-1870,1870,,https://uploads1.wikiart.org/00421/images/vladimir-makovsky/18112.jpg!Large.jpg,1870,Realism,genre painting,,,oil|canvas,,"Sevastopol Art Museum, Sevastopol, Ukraine",
https://www.wikiart.org/en/marc-chagall/illustration-for-review-troyer-courant-1922-1,1922,Moscow,https://uploads2.wikiart.org/images/marc-chagall/illustration-for-review-troyer-courant-1922-1.jpg!Large.jpg,"1922; Moscow, Russian Federation|Moscow|1922",Surrealism,illustration,Troyer/Courant|Text|Paper product|Letter,,,,"Musée d'Art et d'Histoire du Judaïsme, Paris, France",
https://www.wikiart.org/en/howard-finster/empty-road-orange-red-1985,1985,,https://uploads3.wikiart.org/images/howard-finster/empty-road-orange-red-1985.jpg!Large.jpg,1985,Art Brut,figurative,Text,,,,,
https://www.wikiart.org/en/charles-garabedian/henry-inn-no-3-1975,1975,,https://uploads1.wikiart.org/00140/images/charles-garabedian/henry-inn-no-3-1975-1.jpg,1975,Abstract Expressionism,abstract,,,,,,Prehistoric Figures (1978 - 1980)
https://www.wikiart.org/en/albrecht-adam/cavalcade-in-front-of-heiligenberg-castle-prince-karl-egon-ii-of-furstenberg-and-amalie-b-princess-1831,1831,,https://uploads8.wikiart.org/00314/images/albrecht-adam/adel-im-wandel339.jpg!Large.jpg,1831,Romanticism,genre painting|portrait,Horse|Rein|Bridle|Conquistador,,,,,
https://www.wikiart.org/en/pavel-filonov/two-heads-1925,1925,,https://uploads8.wikiart.org/images/pavel-filonov/two-heads-1925.jpg!Large.jpg,1925,Analytical Realism,portrait,,,paper|oil,,,Heads
https://www.wikiart.org/en/nikolai-ge/not_detected_252984,,,https://uploads1.wikiart.org/images/nikolai-ge/not_detected_252984.jpg!Large.jpg,,Realism,religious painting,male-portraits,,,,,
https://www.wikiart.org/en/rafa-nasiri/untitled-1972,1972,,https://uploads4.wikiart.org/images/rafa-nasiri/untitled-1972.jpg,1972,Abstract Expressionism,abstract,Orange|Graphic design|Line|Pattern,,board|acrylic,,,
https://www.wikiart.org/en/joan-miro/the-farmer,1914,,https://uploads0.wikiart.org/images/joan-miro/the-farmer.jpg!Large.jpg,1914,Fauvism,genre painting,male-portraits,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/richards-ruben/v-f-46-1994,1994,,https://uploads5.wikiart.org/images/richards-ruben/v-f-46-1994.jpg,1994,Abstract Expressionism,abstract,Pink|Textile,,,,,
https://www.wikiart.org/en/norman-rockwell/the-day-i-painted-ike,1952,,https://uploads8.wikiart.org/images/norman-rockwell/the-day-i-painted-ike.jpg!Large.jpg,1952,Regionalism|Social Realism,portrait,male-portraits|Forehead|Chin,,,,,
https://www.wikiart.org/en/kukryniksy/untitled-1945-6,1945,,https://uploads6.wikiart.org/images/kukryniksy/untitled-1945-6.jpg!Large.jpg,1945,Socialist Realism,caricature,Second-World-War|Sketch,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-1,1913,,https://uploads2.wikiart.org/images/pyotr-konchalovsky/design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-1.jpg,1913,Art Nouveau (Modern),design,designs-and-sketches|scene-design,,,,,
https://www.wikiart.org/en/henryk-siemiradzki/svislach-landscape,1873,,https://uploads8.wikiart.org/images/henryk-siemiradzki/svislach-landscape.jpg!Large.jpg,1873,Romanticism,landscape,lakes-and-ponds|forests-and-trees|Tree|Nature|Natural landscape|Water|Woody plant|Bank|Plant,,oil|canvas,,"National Museum, Kraków, Poland",
https://www.wikiart.org/en/ivan-mrkvicka/portret-na-andrey-tasev-lyapchev,,,https://uploads8.wikiart.org/00261/images/ivan-mrkvicka/ivan-mrkvicka-portret-of-andrey-lyapchev-jpg-640x640-q100.jpg!Large.jpg,,Impressionism,portrait,Gentleman,,oil,,,
https://www.wikiart.org/en/benny-andrews/thresh-hold-1992,1992,,https://uploads8.wikiart.org/00168/images/benny-andrews/andrews-thresh-hold-image-only.jpg!Large.jpg,1992,Expressionism,figurative,,,collage|oil,,,
https://www.wikiart.org/en/jackson-pollock/untitled-3,1943,,https://uploads4.wikiart.org/untitled(4).jpg!Large.jpg,1943,Expressionism,figurative,,Early works,watercolor|pen|colored pencils|paper|ink,,"Museum of Contemporary Art (MOCA), Los Angeles, CA, US",
https://www.wikiart.org/en/edgar-degas/russian-dancers-2,1899,,https://uploads0.wikiart.org/images/edgar-degas/russian-dancers-2.jpg!Large.jpg,1899,Impressionism,genre painting,Folk dance|Ukraine|Dance|Field,,pastel,,,
https://www.wikiart.org/en/mikhail-nesterov/peonies-1908,1908,,https://uploads0.wikiart.org/images/mikhail-nesterov/peonies-1908.jpg!Large.jpg,1908,Impressionism,landscape,flowers-and-plants|Flower|Plant|Grass|Flowering plant|Tree,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/richard-pousette-dart/imploding-cosmos-1992,1992,,https://uploads4.wikiart.org/images/richard-pousette-dart/imploding-cosmos-1992.jpg,1992,Abstract Art,abstract,,,,,,
https://www.wikiart.org/en/camille-bombois/vieux-moulin-1925,1925,,https://uploads3.wikiart.org/images/camille-bombois/vieux-moulin-1925.jpg,1925,Naïve Art (Primitivism),landscape,,,,,,
https://www.wikiart.org/en/nina-tokhtaman-valetova/fiery-bird-2018,2018,"New York, New York",https://uploads0.wikiart.org/00221/images/nina-tokhtaman-valetova/fiery-bird-oil-on-canvas-2018-18-x-24-nina-tokhtaman-valetova.JPG!Large.JPG,"2018; New York, New York, United States|New York, New York|2018",Magic Realism,figurative,Pattern|Organism,,oil,,Private Collection,
https://www.wikiart.org/en/mstislav-dobuzhinsky/barbershop-window-1906,1906,,https://uploads5.wikiart.org/images/mstislav-dobuzhinsky/barbershop-window-1906.jpg!Large.jpg,1906,Expressionism,cityscape,lanterns|lonely figures,,gouache|paper|watercolor|charcoal,,"Tretyakov Gallery, Moscow, Russia",
https://www.wikiart.org/en/roger-de-la-fresnaye/man-with-a-red-kerchief-1922,1922,,https://uploads2.wikiart.org/images/roger-de-la-fresnaye/man-with-a-red-kerchief-1922.jpg!Large.jpg,1922; France|1922,Cubism,portrait,male-portraits,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/study-of-baronne-james-de-rothschild-born-betty-von-rothschild,1851,,https://uploads0.wikiart.org/images/jean-auguste-dominique-ingres/study-of-baronne-james-de-rothschild-born-betty-von-rothschild.jpg!Large.jpg,1851,Neoclassicism,sketch and study,female-portraits|Face|Head|Forehead|Chin|Nose|Cheek|Eyebrow,,,,Private Collection,
https://www.wikiart.org/en/antony-gormley/sleeping-place-1973,1973,,https://uploads5.wikiart.org/images/antony-gormley/sleeping-place-1973.jpg!Large.jpg,1973,Post-Minimalism,sculpture,Monochrome photography|monochrome|Sitting,,,,,
https://www.wikiart.org/en/granville-redmond/steamer-leaving-avalon-catalina-island,,,https://uploads2.wikiart.org/00261/images/granville-redmond/granville-redmond-steamer-leaving-avalon-catalina-island.jpg!Large.jpg,,Tonalism,marina,Boat|Vehicle|Watercraft,,oil,,,
https://www.wikiart.org/en/rafa-nasiri/untitled-068-2002,2002,,https://uploads8.wikiart.org/images/rafa-nasiri/untitled-068-2002.jpg,2002,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/maria-fortuny/antes-de-la-corrida,,,https://uploads6.wikiart.org/00313/images/maria-fortuny/odalisca-mariano-fortuny.jpg!Large.jpg,,Romanticism,nude painting (nu),female-nude,,,,,
https://www.wikiart.org/en/kimon-loghi/the-macedonian-woman,,,https://uploads3.wikiart.org/images/kimon-loghi/the-macedonian-woman.jpg!Large.jpg,,Realism|Symbolism,portrait,Lady,,,,,
https://www.wikiart.org/en/pablo-palazuelo/omphale-ii-1962,1962,,https://uploads2.wikiart.org/images/pablo-palazuelo/omphale-ii-1962.jpg!Large.jpg,1962,Concretism,abstract,Line|Carmine,,,,,
https://www.wikiart.org/en/stanley-spencer/poppies-1938-1,1938,,https://uploads1.wikiart.org/images/stanley-spencer/poppies-1938-1.jpg!Large.jpg,1938,Neo-Romanticism,landscape,flowers-and-plants|gardens-and-parks|Flower|Tulip|Plant|spring|Flowering plant|Leaf|Petal|Coquelicot,,,,,
https://www.wikiart.org/en/georgyi-yakutovytch/banquet-of-rus-warriors-1971,1971,,https://uploads2.wikiart.org/00306/images/georgyi-yakutovytch/1971-1.jpg!Large.jpg,1971,Socialist Realism,illustration,Line,,,,,
https://www.wikiart.org/en/gustave-dore/the-army-of-priest-volkmar-and-count-emocio-attack-merseburg-1877,1877,,https://uploads4.wikiart.org/images/gustave-dore/the-army-of-priest-volkmar-and-count-emocio-attack-merseburg-1877.jpg!Large.jpg,1877,Romanticism,illustration,fictional-characters|battles-and-wars|J-F.-Michaud-'Bibliotheque-des-Croisades'|Tree|Plant|Stock photography,,lithography,,Private Collection,Bibliotheque des Croisades
https://www.wikiart.org/en/julio-le-parc/composition-s-14-4-1970,1970,,https://uploads7.wikiart.org/images/julio-le-parc/composition-s-14-4-1970.jpg,1970,,abstract,Circle|Spiral|Colorfulness,,,,,
https://www.wikiart.org/en/giorgio-morandi/natura-morta-4,,,https://uploads0.wikiart.org/images/giorgio-morandi/natura-morta-4.jpg,,Magic Realism,still life,Still life photography,,,,,
https://www.wikiart.org/en/john-ferren/paris-abstract,,,https://uploads5.wikiart.org/images/john-ferren/paris-abstract.jpg,,Abstract Art,abstract,Construction paper,,,,,
https://www.wikiart.org/en/helen-dahm/untitled-318,,,https://uploads2.wikiart.org/images/helen-dahm/untitled-318.jpg,,Expressionism,abstract,Pink,,,,,
https://www.wikiart.org/en/lewis-carroll/self-portrait-1856,1856,,https://uploads2.wikiart.org/images/lewis-carroll/self-portrait-1856.jpg,1856,Pictorialism,photo,Photograph|Gentleman|Retro style|Vintage clothing|Sitting,,,,,
https://www.wikiart.org/en/vasily-surikov/princess-xenia-godunova-with-portrait-of-her-dead-groom-prince-1881,1881,,https://uploads7.wikiart.org/images/vasily-surikov/princess-xenia-godunova-with-portrait-of-her-dead-groom-prince-1881.jpg,1881|1881; Russian Federation,Realism,history painting,famous-people|troubles-and-disasters|Xenia-Godunova,,oil|canvas,,"Tretyakov Gallery, Moscow, Russia",
https://www.wikiart.org/en/frida-kahlo/the-bus-1929,1929,,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calder%C3%B3n-de-rivera/the-bus-1929.jpg!Large.jpg,1929,Naïve Art (Primitivism),genre painting,roads-and-vehicles,,oil|canvas,,"Dolores Olmedo Collection, Mexico City, Mexico",
https://www.wikiart.org/en/karoly-lotz/john-hunyadi,,,https://uploads5.wikiart.org/00317/images/karoly-lotz/lotz-john-hunyadi.jpg,,Romanticism,portrait,,,,,,
https://www.wikiart.org/en/alexander-ivanov/a-tree-branch,1850,,https://uploads0.wikiart.org/images/alexander-ivanov/a-tree-branch.jpg,1850|c.1850; Russian Federation,Romanticism,landscape,forests-and-trees|Tree|Plant|Flower|Woody plant|Branch,,paper|oil,,"Tretyakov Gallery, Moscow, Russia",
https://www.wikiart.org/en/artus-scheiner/illustration-for-zlatovlaska-1911-0,1911,,https://uploads0.wikiart.org/00243/images/artus-scheiner/2812735469-ac10136cea-b.jpg!Large.jpg,c.1911; Czech Republic|1911,Art Nouveau (Modern),illustration,Text,,,,,
https://www.wikiart.org/en/william-adolphe-bouguereau/equality-before-death-1848,1848,,https://uploads3.wikiart.org/00102/images/william-adolphe-bouguereau/bouguereau-galit-devant-la-mort-1848.jpg!Large.jpg,1848; France|1848,Neoclassicism,allegorical painting,Death|birth-and-death,,oil|canvas,,"Musée d'Orsay, Paris, France",
https://www.wikiart.org/en/alberto-gironella/pudridero-1964,1964,,https://uploads2.wikiart.org/images/alberto-gironella/pudridero-1964.jpg,1964,Surrealism,figurative,Picture frame|Antique,,,,,
https://www.wikiart.org/en/tsuguharu-foujita/woman-and-cat-1937,1937,,https://uploads6.wikiart.org/images/tsuguharu-foujita/woman-and-cat-1937.jpg,1937,Magic Realism,genre painting,Cat|Felidae|Small to medium-sized cats,,,,,
https://www.wikiart.org/en/julio-gonzalez/monsieur-cactus-1939,1939,,https://uploads5.wikiart.org/images/julio-gonzalez/monsieur-cactus-1939.jpg,1939,Cubism,sculpture,,,,,,
https://www.wikiart.org/en/maurice-denis/bretons,1890,,https://uploads1.wikiart.org/images/maurice-denis/bretons.jpg!Large.jpg,1890,Post-Impressionism|Symbolism,genre painting,countryside|Brittany,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/william-adolphe-bouguereau/italian-peasant-family,,,https://uploads6.wikiart.org/00389/images/william-adolphe-bouguereau/86834015f759f1c4cee9b15f7cc020e9.jpg,,Academicism,sketch and study,,,graphite,,,
https://www.wikiart.org/en/ivan-bilibin/crimea-mountains-1916,1916,,https://uploads8.wikiart.org/images/ivan-bilibin/crimea-mountains-1916(1).jpg!Large.jpg,1916,Art Nouveau (Modern),landscape,Crimea|mountains|Crimean-Mountains|Rock|Batholith|Geology|Cliff|Rock climbing|Terrain,,,,,
https://www.wikiart.org/en/julian-alden-weir/winter-landscape-with-stream,1888,,https://uploads8.wikiart.org/images/julian-alden-weir/winter-landscape-with-stream.jpg!Large.jpg,1888,Tonalism,landscape,winter|rivers-and-waterfalls|snow-and-blizzard|forests-and-trees|Tree|Snow|Nature|Branch|Natural landscape|Freezing|Woody plant|Plant|Water,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/jules-lefranc/morlaix-brume-matinale-1943,1943,,https://uploads2.wikiart.org/images/jules-lefranc/morlaix-brume-matinale-1943.jpg,1943,Naïve Art (Primitivism),cityscape,Landmark|Tower|Water|City,,,,,
https://www.wikiart.org/en/beauford-delaney/paris-rooftops-montmarte-1965,1965,,https://uploads5.wikiart.org/00315/images/beauford-delaney/paris-rooftops-montmarte-1965.jpg!Large.jpg,1965,American Realism,cityscape,Roof|House|Residential area|Town|Building,,,,,
https://www.wikiart.org/en/theophile-steinlen/two-sleeping-cats,,,https://uploads6.wikiart.org/images/theophile-steinlen/two-sleeping-cats.jpg,,Realism,sketch and study,Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/roger-weik/fear-and-desire-2005,2005,Los Angeles,https://uploads1.wikiart.org/images/roger-weik/fear-and-desire-2005.jpg,"2005; Los Angeles, United States|Los Angeles|2005",Abstract Expressionism,abstract,Brick|Stone wall|Pattern,,,,,
https://www.wikiart.org/en/max-pechstein/somme-1918,1918,,https://uploads4.wikiart.org/images/max-pechstein/somme-1918.jpg!Large.jpg,1918,Expressionism,genre painting,Sketch|Tree,,,,,
https://www.wikiart.org/en/camille-corot/olevano-the-town-and-the-rocks-1827,1827,,https://uploads2.wikiart.org/images/camille-corot/olevano-the-town-and-the-rocks-1827.jpg!Large.jpg,1827,Realism,landscape,valleys-and-hollows|cliffs-and-rocks|mountains|Sky|Hill|Rural area,,paper|oil,"Italian cityscapes, landscapes and seascapes","Kimbell Art Museum, Fort Worth, TX, US",
https://www.wikiart.org/en/barbara-kruger/untitled-questions-1991,1991,,https://uploads8.wikiart.org/images/barbara-kruger/untitled-questions-1991.jpg,1991,Conceptual Art,figurative,Text|Font|Line,,,,,
https://www.wikiart.org/en/frederic-edwin-church/scene-on-the-catskill-creek-new-york,,,https://uploads1.wikiart.org/00372/images/frederic-edwin-church/14ee9cd74269b5a95611149fe85f9a63.jpg!Large.jpg,,Romanticism,landscape,River,,oil|canvas,,,
https://www.wikiart.org/en/max-gubler/tiefer-mond-1957,1957,,https://uploads6.wikiart.org/images/max-gubler/tiefer-mond-1957.jpg,1957,Expressionism,landscape,,,,,,
https://www.wikiart.org/en/edgar-degas/the-promenade-on-houseback-1868,1868,,https://uploads5.wikiart.org/images/edgar-degas/the-promenade-on-houseback-1868.jpg!Large.jpg,1868,Impressionism,genre painting,Sky|Ecoregion|horses,,oil|canvas,,"Hiroshima Museum of Art, Hiroshima, Japan",
https://www.wikiart.org/en/richard-gerstl/seated-female-nude-1908,1908,,https://uploads0.wikiart.org/images/richard-gerstl/seated-female-nude-1908.jpg!Large.jpg,1908,Expressionism,nude painting (nu),Figure drawing,,,,,
https://www.wikiart.org/en/jacek-yerka/harvesting-amok,1999,,https://uploads6.wikiart.org/images/jacek-yerka/harvesting-amok.jpg,1999|1999; Poland,Surrealism,landscape,allegories-and-symbols|cottages-and-farmhouses|fields-and-plains|Natural landscape|Tree|Woody plant|Tree house|Biome|Rural area,,,,,
https://www.wikiart.org/en/manuel-cargaleiro/ribatejo-flores-e-azulejos-1981,1981,,https://uploads5.wikiart.org/00243/images/manuel-cargaleiro/ribatejo-flores-e-azulejos.jpg,1981,Abstract Expressionism,abstract,Text|Line,,,,"Calouste Gulbenkian Museum, Lisbon, Portugal",
https://www.wikiart.org/en/dante-gabriel-rossetti/arthur-s-tomb-1855,1855,,https://uploads3.wikiart.org/images/dante-gabriel-rossetti/arthur-s-tomb-1855.jpg!Large.jpg,1855,Romanticism,literary painting,"knights-and-warriors|couples|fictional-characters|Thomas-Malory-""Le-Morte-d'Arthur""|cemeteries-and-tombs",,paper,,"Dallas Museum of Art, Dallas, TX, US",
https://www.wikiart.org/en/giovanni-boldini/portrait-of-a-lady-lina-bilitis-with-two-pekinese-1913,1913,,https://uploads6.wikiart.org/images/giovanni-boldini/portrait-of-a-lady-lina-bilitis-with-two-pekinese-1913.jpg!Large.jpg,1913,Realism,portrait,animals|famous-people|female-portraits|dogs|Lady,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/edwin-henry-landseer/four-dogs-in-a-stable,,,https://uploads6.wikiart.org/00380/images/edwin-henry-landseer/63ca55031eef390474983b5e524b63d7-dog-paintings-vintage-paintings.jpg!Large.jpg,,,animal painting,,,,,,
